"RoleName","RoleId","Subscription ID","Subscription Name"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Azure SetupAsServicePDPortal","19952ed3-18c1-4491-8ab9-3063c790f2c6","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Cloud Manager Operator-80","87f2472f-273e-400e-9c71-6d546b067ccd","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Cloud Manager Operator-313","a515a016-d1ad-4f5a-96b8-36f1738ea805","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Cloud Manager Operator-203","023dfe1d-2bfd-422b-a271-86e7031d0350","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Custom IQ Contributor","70f1c7e7-39ce-4c66-9267-5ffe4aeded05","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Custom IQ Prod Contributor","c8944590-f1ee-4e28-b184-c89fbeea9aa5","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"NetApp Cloud Manager Operator  Central Portal","6653d893-83c4-4070-b6e9-6ecc4bf125b6","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"NetApp Cloud Manager Operator East Portal Prod","f2db08a0-c390-41b6-a71d-844d7b17d9e6","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Azure Kubernetes Agent Pool Contributor","df9b0fa2-115d-4aad-bc59-3632e4ad4fd5","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Resource Group Reader","4ee82b53-291c-45c9-bc88-a936e90475ac","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Container Registry Read and Import","c6b04324-cb78-4775-b390-a12b8c1d588f","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Resource Group Deployment Contributor","70bac779-c500-4fcd-9cda-2d7f124442b3","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"API Management API Writer","f179931f-3828-4478-8e0d-ab7f40c43ad3","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"API Management Product Writer","98459b2c-5bcb-4c99-8e8c-cc79dc8952ef","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"API Management Policy Writer","3d47b0c5-9df9-46b6-9901-6d3a87133cd1","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"API Management Tag Writer","2c8b667b-e842-4e24-833f-82b45df4e3ae","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"API Management Named Value Writer","d7a4c3c4-2bb7-441c-ae11-99b3f09cd603","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Traffic Manager Profile Writer","11381db9-cda3-48c5-969c-6b56fe46b0ca","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Public IP Address Reader","b68f4f05-7094-4d96-9163-c80bb0a5a8bb","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Traffic Manager Profile Azure Endpoint Writer","74217747-d21b-4bcf-a27a-4bda754200c1","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Orca Security - DSPM Scanner Access / 4ac7f2ae04ea","996bb3e3-d890-59a8-9176-639e978a9177","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Identity Role Admin","dc0cf276-2ae5-40ec-9902-388aae6416aa","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"API Management Subscription Writer","c414e323-b730-43ad-9d23-19bf9c668794","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"Azure Service Bus Access Policy Key Reader","55b4600a-e6b6-4109-bfda-e0361d6a1231","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"App Configuration Deleted Store Manager","34418795-8892-4ee6-8043-3b075e22b471","beff9f43-72bb-4e21-8072-4ac7f2ae04ea","TAA-TAX-AXCESS-SHARED01-Z-Prod"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"Orca Security Side-Scanner Role v12.10.00 / 627e9ac098cf","0e0a9769-878b-58b7-a3f0-7a63d93f488e","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"Orca Security - DSPM Scanner Access / 627e9ac098cf","ad3f2e71-c3c8-5794-acdb-5fa5965603be","7482cc8d-185b-411d-b3a7-627e9ac098cf","HLTH-LRP-APAC-NewDelhi-DCC"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","88e9ee64-c4ea-4e48-a068-b385ce035c97","TAA-CSO-Opal-Z-DevTest-Labs"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","88e9ee64-c4ea-4e48-a068-b385ce035c97","TAA-CSO-Opal-Z-DevTest-Labs"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","88e9ee64-c4ea-4e48-a068-b385ce035c97","TAA-CSO-Opal-Z-DevTest-Labs"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","88e9ee64-c4ea-4e48-a068-b385ce035c97","TAA-CSO-Opal-Z-DevTest-Labs"
"Orca Security Side-Scanner Role v12.10.00 / b385ce035c97","43aee0a1-01f9-5082-8cf7-947ac20de342","88e9ee64-c4ea-4e48-a068-b385ce035c97","TAA-CSO-Opal-Z-DevTest-Labs"
"Orca Security - DSPM Scanner Access / b385ce035c97","8a9a8670-2b3d-5ec4-8ae0-538f3d17df54","88e9ee64-c4ea-4e48-a068-b385ce035c97","TAA-CSO-Opal-Z-DevTest-Labs"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"Orca Security Side-Scanner Role v12.10.00 / 8140fd1f49b6","d5f95390-4481-54a3-a35f-0a5271748de8","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"Orca Security - DSPM Scanner Access / 8140fd1f49b6","32415a8d-b121-51d4-828b-dcc4c5bf0caa","bcf0dccf-b5da-4659-9630-8140fd1f49b6","TAA-AAV-WebApi"
"Orca Security Side-Scanner Role v12.10.00 / 4c3813ca4748","2c165d05-d794-5cf7-a2ba-1aa0cad67a71","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"OnCommand Cloud Manager Operator POD01 Prod","264d9075-2391-4502-9139-567079975609","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"OnCommand Cloud Manager Operator POD01 HA Prod","97ba3d98-4387-4e59-b2c5-fb85fe91edfe","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"OnCommand Cloud Manager POD1-1222","d82f4208-1f4f-44e7-a7e4-896db4262806","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"Cloud Manager Operator POD1 01072021","af65a888-b5ce-4a75-be5d-8ac2a9416705","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"Cloud Manager Operator 398-072021","4a254057-2825-4377-bfe6-311781f7549c","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"NetApp Cloud Manager Operator POD1 East","689ba6f0-3bdc-4a3a-8734-89612e5bbb1d","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"NetApp Cloud Manager Operator Central POD1","199dcf7b-c309-4897-80dc-c4fd1c5439d1","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"Orca Security - DSPM Scanner Access / 4c3813ca4748","8933a2f5-b4e1-5840-92c3-18bbf281fdaf","be8f854c-a3fb-4f3f-b64d-4c3813ca4748","TAA-TAX-AXCESS-POD01-Prod"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
